nom_fr,year,month,date,P,NDVI,LST,ET_PET,P_mean,P_sd,NDVI_mean,NDVI_sd,NDVI_min,NDVI_max,LST_mean,LST_sd,LST_min,LST_max,Z_P,Z_NDVI,Z_LST,VCI,TCI,PC1_raw,CDAI,Severite
Marrakech-Safi,2015,9,2015-09,13.990890852131493,0.19627439291526513,37.42583784822696,0,8.296003203823558,5.254867237245387,0.18174782953214108,0.01115054326203374,0.1656719790706999,0.2017589562218465,37.66075256997531,1.7129986497305143,33.572677276755684,40.56247249954617,1.0837357807907642,1.3027673218923106,0.13713654811421047,84.77832843571824,44.8744214086554,1.396127022783123,1.1132846338807916,Normal
l'Oriental,2015,9,2015-09,20.9903395201276,0.16468864863323432,35.96407752261976,0,22.24798467226579,13.7875298396617,0.15374944657616604,0.01087458164729211,0.13497210752768923,0.18825641021896175,36.32864678132844,1.9285626112204544,31.945821975735168,39.04885082481975,-0.0912161327492042,1.0059423352430532,0.18903677619155249,55.759320611978794,43.42892341912992,0.5404408351992666,0.4309525333516221,Normal
Béni Mellal-Khénifra,2015,9,2015-09,24.22825979008536,0.26879857808158836,35.8926922877175,0,15.79748387890036,11.017617391062776,0.24964911757076996,0.01755993790279699,0.226098601948521,0.28918144606073215,35.99185454973796,2.021985294556865,31.643350573571453,39.38859070982328,0.7652086301366612,1.090519830811487,0.0490420292805289,67.67800173522863,45.136029961681224,1.036216835323036,0.8262889130489396,Normal
Casablanca-Settat,2015,9,2015-09,8.888917842820508,0.2419466072105952,38.58560554043826,0,7.919818601373143,6.1699239077236205,0.2284625782263167,0.00961000652389251,0.2122462454769084,0.24542629559989568,39.337170211409834,1.4442060500943437,35.337327475090554,41.43318976205575,0.1570682646886827,1.4031238117013076,0.520399890945256,89.48573932136503,46.71331825154014,1.0990981747237636,0.8764310761689692,Normal
Rabat-Salé-Kénitra,2015,9,2015-09,11.704379455309686,0.2943445718269054,37.28581193504889,0,12.285043566217622,9.924333976599904,0.27734188508321944,0.01751025654132234,0.2458314568348592,0.3133221371584777,37.54627161265289,1.3140478026814306,34.863451646559305,39.922260920870464,-0.05850912638339812,0.9710130004983882,0.1982117218814307,71.87055709580966,52.11589588126904,0.5505520874890245,0.43901533968642087,Normal
Fès-Meknès,2015,10,2015-10,37.50831666095601,0.275066540929899,26.692689433169313,0,47.107709929060285,25.476647138312913,0.2507883622387509,0.02192689505129525,0.21607480387756953,0.30415476056906987,27.892930163229725,2.632837318262762,19.6984403069052,31.986349362738235,-0.3767918602471154,1.1072328587496008,0.4558734874102941,66.9676081904823,43.0801985715884,0.5774787322559932,0.4604868959071972,Normal
Guelmim-Oued Noun,2015,10,2015-10,15.787072027557656,0.16020891356023248,34.31611529323166,0,8.446247915928845,5.609992545023209,0.13607529387615264,0.01319133087771957,0.11329006457253696,0.16978831865499655,36.53665793447678,2.34267955437934,30.786049545631723,40.96350050707523,1.3085265359471956,1.829506052709361,0.947864438861942,83.0300807369296,65.31476995123494,2.308086917953004,1.8404899106501391,Normal
Laâyoune-Sakia El Hamra,2015,10,2015-10,6.60569997136147,0.1347958317895517,36.24078005190962,0,3.9987183616563136,2.592802566433993,0.12075856763188646,0.00929365871843254,0.10552474990737314,0.1408020655798444,37.36772745663048,2.1708761128680747,32.005520181298884,40.63748629294645,1.0054686166446776,1.5104131303879804,0.5191210120378488,82.95071847874746,50.935106679733885,1.689314647354443,1.3470751643646104,Normal
Souss-Massa,2015,10,2015-10,41.47864245402838,0.2135906591096239,32.189859339411385,0,24.124380116137505,14.108928003473029,0.18290339096388084,0.02517241794363465,0.15119422184067133,0.2705499953280308,34.17342916880297,2.1216855088610775,29.067782496037204,38.39883631323015,1.2300199089270982,1.21908305409743,0.9349028501666892,52.273307034331914,66.5409335469169,1.960033784267461,1.5629491144454057,Normal
Dakhla-Oued Ed-Dahab,2015,10,2015-10,4.481419416435091,0.1473770186335404,38.962006648814295,0,2.7247608193108497,2.088364265555559,0.11618418537983756,0.0317996983081791,0.02765465838509317,0.16184720496894411,39.558242468846785,2.0558917233610523,34.196867680505285,43.32637716175635,0.8411648418322865,0.9809160122025384,0.2900132401222669,89.2102000267511,47.80504080094237,1.1867427601113638,0.9463196812619067,Normal
Tanger-Tétouan-Al Hoceima,2015,10,2015-10,61.81509574458574,0.4007759771809686,25.41651060889836,0,66.7564121117008,33.71483305050327,0.387978687614534,0.02497694124922878,0.3269956087132941,0.428936807825644,26.210731670244765,2.4572138783879134,19.989581271070083,29.627536637948992,-0.1465620891467323,0.5123641617577874,0.32322015935685033,72.36831847987268,43.69206433882737,0.35676183330429606,0.28448519403417605,Normal
Drâa-Tafilalet,2015,10,2015-10,35.88351090344008,0.17157652601041737,32.20600080239338,0,36.60482534978874,16.30738001577806,0.1541239297826083,0.01169560980626773,0.1322619280894924,0.17621452275774152,32.48449647885897,2.3409933206505857,24.965521121653225,36.34939145412566,-0.04423239328762534,1.4922348228868012,0.11896474629333502,89.4273830232294,36.39699760294638,0.7563638537401783,0.6031315505327085,Normal
Marrakech-Safi,2015,10,2015-10,37.84495398605129,0.21904780853124217,29.95180077520213,0,26.22349687877055,14.221601061449173,0.1930954903663057,0.01966383836072122,0.1635238400170649,0.25730529584782824,31.686768453933187,2.635188441596459,24.937939026690756,35.6783389106596,0.8171693930287001,1.3197992013998945,0.658384672361409,59.199388710166026,53.31768710247186,1.5680702871149452,1.2503937872430189,Normal
l'Oriental,2015,10,2015-10,29.71291130816911,0.1903391371681415,26.909285409303017,0,27.251746552857675,18.682491887393653,0.1631580422956333,0.0180171296383577,0.14440916202764728,0.2102946682090291,29.031622097039477,2.7702393347209413,20.6270796107241,33.463131919094074,0.1317364284243127,1.5086251482944766,0.7661203352129331,69.70122517014873,51.05807647503791,1.2902968499173875,1.0288946727026864,Normal
Béni Mellal-Khénifra,2015,10,2015-10,41.90671343964301,0.2857789120350536,28.139003335013616,0,45.604612883369974,19.6871932335806,0.265402544811696,0.02403985381106786,0.2196619095994027,0.32307523560946344,29.07094531635241,2.5856658537590684,22.3136720026884,33.29331366948238,-0.18783273978432968,0.84760778428596,0.360426301791443,63.92852075673842,46.94420634542593,0.5134444800492494,0.4094253894249971,Normal
Casablanca-Settat,2015,10,2015-10,39.55940936164324,0.2748139329518248,31.779020916450175,0,36.641283108876635,23.4561231329796,0.24841671998452136,0.02457317435080564,0.2122478166847559,0.31991699502767607,33.03027656869888,2.787274839682371,26.494705137385672,37.73871581043576,0.12440786724314572,1.074228855843283,0.4489172127680434,58.10419175731258,53.00323671824892,0.8764296700515943,0.6988731457977242,Normal
Rabat-Salé-Kénitra,2015,10,2015-10,46.94588304310067,0.32660962929660375,29.665022719541252,0,55.638544749461346,31.600151892983263,0.30142674980356343,0.02691252524276913,0.25233386193648594,0.3542315719689229,30.617656437791403,2.62443839197038,24.678096889123836,35.06174603319248,-0.27508290896192994,0.9357308266643044,0.36298574246009696,72.88532667103993,51.97323254523377,0.5013715903520518,0.39979835523176555,Normal
Fès-Meknès,2015,11,2015-11,17.392357832836588,0.2832532225563234,22.920270261185955,0,57.6619811691176,35.6386108753676,0.2737732941473974,0.02857766212946909,0.2231054905304734,0.34222438425635077,19.621005979643567,2.2308516603383155,15.894323401698689,23.74035127651937,-1.129943685995748,0.33172512033972135,-1.478925891935838,50.48962526610336,10.452167430458108,-1.5082548005026015,-1.2026963635652816,Sécheresse modérée
Guelmim-Oued Noun,2015,11,2015-11,6.834942751845044,0.16039778549895714,30.275218719904533,0,12.058208799085778,9.729524991519948,0.14456639765529597,0.01884153125657414,0.11885682155575183,0.18257886820462835,30.0165526629756,1.7189705440902827,26.99686275146873,33.20845770559872,-0.5368469737004863,0.8402389183807618,-0.15047730620993424,65.18065263472533,47.22191780312632,-0.039178291008341,-0.031241132539894616,Normal
Laâyoune-Sakia El Hamra,2015,11,2015-11,3.975792477280733,0.14853622174879588,30.311664242437725,0,4.383988120075196,1.8408260386152888,0.12420110065693848,0.0132897920277332,0.10984595683586512,0.1572215728047425,31.29668780117551,1.428310399548756,28.094987471376072,33.885082979043915,-0.22174590875600428,1.831113763185665,0.6896425028124,81.64980895962674,61.71595201285896,1.1694178053253843,0.9325046016658816,Normal
Souss-Massa,2015,11,2015-11,14.67538876625285,0.2268448303753409,28.52117188659399,0,28.122481334009244,24.379193092804044,0.19589490971280393,0.03699364371746701,0.15700131107139936,0.33387335207993907,27.070653679166377,2.0107885021756142,23.45350937414639,30.450828848970556,-0.5515807072271619,0.8366280677543414,-0.721367864326952,39.48593023107957,27.57704877724163,-0.41559674562991195,-0.3314006986830726,Normal
Dakhla-Oued Ed-Dahab,2015,11,2015-11,2.1388517261633733,0.13443726708074535,31.596859050859216,0,1.6366629086785027,0.7643941769472241,0.1100452580028667,0.04050395449971551,0.00523850931677019,0.1901583850931677,33.68759985514127,1.395821388347438,30.33973809359914,36.07105648357085,0.6569762468501157,0.6022130278180611,1.4978569763552323,69.86364816477355,78.0656268194348,1.6626319119933441,1.3257981037657816,Normal
Tanger-Tétouan-Al Hoceima,2015,11,2015-11,29.43858595460354,0.44793304682825,21.9144990385816,0,98.20592572349416,64.573845743381,0.4351935225957067,0.03489590663057056,0.3689941868748331,0.5153053402260754,18.980091455445983,1.8070614067483324,16.211674382985844,22.508535222874304,-1.0649410605367184,0.36507216641228635,-1.6238560417356578,53.949041642615434,9.433831491821218,-1.543786562280953,-1.2310297198838895,Sécheresse modérée
Drâa-Tafilalet,2015,11,2015-11,16.359398825681012,0.17471427594997918,26.829523709178687,0,32.425569254655805,21.70883616861888,0.15649626233489375,0.01190571383757931,0.13669835739873842,0.17991662227203792,24.537455256274512,2.101230232420552,20.180849456745033,27.872524327368797,-0.7400751612930397,1.5301907860057844,-1.0908221372123432,87.94227263727576,13.560105955114707,-0.4427675178213666,-0.3530669243758625,Normal
Marrakech-Safi,2015,11,2015-11,16.576193501695215,0.23618385184964055,26.36910501532256,0,40.59393168272077,31.547338972135226,0.2130292790550725,0.03653286042205859,0.172737734872985,0.3414651130395462,24.23277211566869,2.411572224021756,18.67422050192378,28.19290395039849,-0.7613237427803237,0.6338012552826914,-0.8858672688189811,37.60051131885414,19.160181436121142,-0.75067445878131,-0.5985947742362648,Anormalement sec
l'Oriental,2015,11,2015-11,13.61065212139451,0.20384708732461773,22.175552050162057,0,27.03290358410848,13.265325519176212,0.1732571745331372,0.02071235494744062,0.14770717756429522,0.2191335993911789,20.491216071149314,2.047889636530798,15.983986741968952,24.391571466084457,-1.0118297845997757,1.4768920708970597,-0.8224739990706101,78.58723648892976,26.35735294859291,-0.4693504497388964,-0.37426440078333867,Normal
Béni Mellal-Khénifra,2015,11,2015-11,21.537866330036987,0.29041603658984394,24.479769395267876,0,58.43813269422276,38.6619347439822,0.2872839890365103,0.03249061907963352,0.23639480113949296,0.36751571775210207,20.763656380607525,2.6166984926909875,15.327047611773905,25.291994439946883,-0.954434034627027,0.096398518774206,-1.420153305793644,41.19641412249266,8.1508134825299,-1.4706277579557412,-1.172692210932885,Sécheresse modérée
Casablanca-Settat,2015,11,2015-11,17.141105909799908,0.3272802762527843,27.330965136976523,0,49.80813451962945,37.082934005385894,0.2954929578972839,0.05342036333122031,0.23083828453845437,0.4157863758561751,25.039476157313818,2.4679790572961418,19.457479223356632,28.716088405589588,-0.8809181227430659,0.5950412234827125,-0.928488016496058,52.142618377620465,14.960365485936382,-0.8724838373520389,-0.6957267022144445,Anormalement sec
Rabat-Salé-Kénitra,2015,11,2015-11,27.238313266815975,0.35021150597403317,25.869092911685428,0,79.86303713023355,59.57145247766019,0.34628470845119,0.04852407159505972,0.27732533117169167,0.44936834738854586,22.72446128961092,2.3205870294004933,19.02928831340822,26.363725761772884,-0.8833882954784811,0.08092473268963955,-1.355101783399566,42.362625430801145,6.74396883432224,-1.3911170593832616,-1.1092896426096877,Sécheresse modérée
Fès-Meknès,2015,12,2015-12,15.303533299192129,0.2715811739296295,19.690816665651376,0,60.59443343977558,32.89749461728732,0.3072241005804961,0.03556583663512978,0.23929179225383723,0.3857751413697156,14.465539341543808,2.1970844622805954,7.167233668962815,19.690816665651376,-1.376727944406548,-1.0021675299396915,-2.378277855865258,22.041534220267497,0,-2.874101083398671,-2.291834854674912,Sécheresse exceptionnelle
Guelmim-Oued Noun,2015,12,2015-12,21.605193813020225,0.16190961529704265,25.295931988056775,0,22.285198265812426,7.655080579799031,0.16233641212929636,0.03035039387169103,0.1228916998333317,0.24745943177988877,24.738753534872323,1.834955820449376,18.859309558561343,27.36899570235743,-0.08883047613981472,-0.01406231609573301,-0.3036467946394483,31.32013631493094,24.361195502991052,-0.25753611577919205,-0.2053616867860434,Normal
Laâyoune-Sakia El Hamra,2015,12,2015-12,16.796535481273764,0.1549388801407929,26.52582694134457,0,17.411232129088816,4.838084001555324,0.12733784788525665,0.01709814128078029,0.11051998888477212,0.18447607447202663,26.429182375293617,1.8602927053468676,21.22219216721456,29.850915340403706,-0.12705373606937,1.6142709199953835,-0.05195126862196384,60.05305121037099,38.53507035529524,0.6521991226152773,0.5200696280419419,Normal
Souss-Massa,2015,12,2015-12,21.01406205140209,0.23097268310060623,23.44513560358231,0,33.50096085943628,13.2822830543905,0.2140960283567195,0.03859644053569219,0.17235625576696212,0.31441173219103646,21.574606287587855,1.859277302273576,14.600654075175804,23.707817550957152,-0.940116902862314,0.4372593562942663,-1.0060518211603624,41.26014905878357,2.8843410974150108,-1.0347075245363788,-0.8250853746322226,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2015,12,2015-12,4.009503921213555,0.14393664596273292,28.69252289473123,0,3.2284047806680274,0.7457246021042169,0.11973496177735309,0.03638456639348737,0.04064937888198759,0.18185031055900625,28.60381348187525,2.145686179004415,23.593485292543978,32.327917983491204,1.0474364642677658,0.6651634630916421,-0.04134314408323254,73.14395978704161,41.62137433826045,0.9561218357157718,0.7624204176625373,Normal
Tanger-Tétouan-Al Hoceima,2015,12,2015-12,14.354116055558654,0.4509235629824882,19.392393157697622,0,107.04096173598532,79.00536354805465,0.485403950756392,0.03202684032188356,0.4175968809517922,0.5478689292108045,14.750385465557924,1.7794366713457956,9.8126223875204,19.392393157697622,-1.1731715609921891,-1.076609101221382,-2.60869508136467,25.580409945996227,0,-2.927302199536679,-2.33425791800312,Sécheresse exceptionnelle
Drâa-Tafilalet,2015,12,2015-12,24.92939337553754,0.17009444078152133,21.399728970448415,0,35.87410548449069,11.659099147914626,0.1534219965326206,0.0121019235583791,0.13639880672952237,0.1829747500054945,19.020404106953936,2.249930360658168,11.033606404230076,21.754242210902113,-0.9387270808920728,1.377668943988421,-1.0575104479226898,72.33004568006315,3.3068272830454473,-0.6203202817526788,-0.49464914473411675,Normal
Marrakech-Safi,2015,12,2015-12,17.378880677701765,0.23634992704778143,23.181504329813222,0,38.68769212568434,20.326913697588516,0.2543457637079075,0.05425586025470038,0.1821706965648449,0.381667475361657,18.842392317896028,2.2085042184595185,11.691335693108252,23.181504329813222,-1.048305304238614,-0.33168466181617745,-1.9647288765170767,27.15658626222191,0,-2.082092468857099,-1.6602798413548119,Sécheresse extrême
l'Oriental,2015,12,2015-12,12.64893406850051,0.1971288559837276,18.644997491008997,0,28.426221740943443,13.226841333800396,0.18350253384695409,0.021918539834798,0.15099099577067018,0.2408404363204926,15.343840363135534,2.0524439907111844,9.144867452005387,18.644997491008997,-1.1928235377047296,0.6216801958285686,-1.608403027226868,51.34447747588229,0,-1.4934923182281545,-1.1909246233110766,Sécheresse modérée
