nom_fr,year,month,day_of_year,date,NDVI_median,NDWI_median,NDDI_median,NDDI_mean
Casablanca-Settat,2004,4,121,2004-04-30,0.3480954964233202,0.04582784469407878,1.1056135573255068,2.375934324554781
Rabat-Salé-Kénitra,2004,4,121,2004-04-30,0.32811465460907735,0.08613183591797183,0.7005825659115718,0.7034526705343721
Fès-Meknès,2004,5,129,2004-05-08,0.415002130012447,0.07531802189426906,0.622044174031739,1.4453174420292048
Guelmim-Oued Noun,2004,5,129,2004-05-08,0.09745722604449783,-0.08976857091660989,5.469212117140746,10.39037758298197
Laâyoune-Sakia El Hamra,2004,5,129,2004-05-08,0.08978541139989188,-0.10356562412723705,-9.509179808465092,8.856940967280554
Souss-Massa,2004,5,129,2004-05-08,0.1987206912683892,-0.06994812315797559,1.841928339739686,0.9928817383840303
Dakhla-Oued Ed-Dahab,2004,5,129,2004-05-08,0.0865971096757231,-0.08542566835739873,6.527195094449199,2.187072123699846
Tanger-Tétouan-Al Hoceima,2004,5,129,2004-05-08,0.5464241808382563,0.16381262872049215,0.6307972108027521,0.6975655951614486
Drâa-Tafilalet,2004,5,129,2004-05-08,0.11543924554348114,-0.08871857967460703,3.713334844768287,0.8289356122903817
Marrakech-Safi,2004,5,129,2004-05-08,0.30135958831540655,-0.058919768365296554,1.5164176229732065,2.308188767151849
l'Oriental,2004,5,129,2004-05-08,0.3266662706418521,0.023522306971933526,1.0959789716376365,1.496037031605584
Béni Mellal-Khénifra,2004,5,129,2004-05-08,0.2911747229111609,0.01633539958417652,1.0142647215557399,1.4653985629400814
Casablanca-Settat,2004,5,129,2004-05-08,0.3707318780762197,-0.007965929044789818,1.2131339668334589,3.2990416108230116
Rabat-Salé-Kénitra,2004,5,129,2004-05-08,0.41494474954182553,0.05384699518687132,0.6587290685727205,0.8656390373891611
Fès-Meknès,2004,5,137,2004-05-16,0.4186962301052126,0.05827803397868677,0.9997072463516536,0.03255761721278352
Guelmim-Oued Noun,2004,5,137,2004-05-16,0.09505370907881135,-0.08680671234042829,8.1490645871051,4.589989294584094
Laâyoune-Sakia El Hamra,2004,5,137,2004-05-16,0.08952312028486503,-0.09787548556909262,-7.011522528579521,4.874524214901461
Souss-Massa,2004,5,137,2004-05-16,0.19148543196302426,-0.07434715846171232,2.3891564951237583,2.3806543767043142
Dakhla-Oued Ed-Dahab,2004,5,137,2004-05-16,0.0888117789547732,-0.08588967631732113,6.7528051032781455,10.015127215877536
Tanger-Tétouan-Al Hoceima,2004,5,137,2004-05-16,0.46996497804225823,0.08591523265156119,0.7433078066948626,0.8274992895512769
Drâa-Tafilalet,2004,5,137,2004-05-16,0.1154126009241684,-0.08478331605404087,3.684014748669675,1.2595475472600657
Marrakech-Safi,2004,5,137,2004-05-16,0.3043769628999813,-0.07042464411597903,2.035645900610555,1.6043728511000626
l'Oriental,2004,5,137,2004-05-16,0.23424868227092827,-0.00862087294169759,1.5782411521840487,1.796610339238139
Béni Mellal-Khénifra,2004,5,137,2004-05-16,0.3077073332834697,0.02103734883375953,0.747972161791331,0.4659645877752957
Casablanca-Settat,2004,5,137,2004-05-16,0.37339023767127144,-0.016438121104813398,1.8898485640564042,1.7570603658441728
Rabat-Salé-Kénitra,2004,5,137,2004-05-16,0.3988405903412687,0.015778940124779404,1.1710419044884997,1.846891774742515
Fès-Meknès,2004,5,145,2004-05-24,0.3872229679500827,0.03713206522721242,0.8592706406924107,0.7603473519911462
Guelmim-Oued Noun,2004,5,145,2004-05-24,0.09937851371907996,-0.09174519156231015,6.2909611298912855,12.79471596862735
Laâyoune-Sakia El Hamra,2004,5,145,2004-05-24,0.08905201936200458,-0.10135668749519587,-6.367964526932378,4.186409504566649
Souss-Massa,2004,5,145,2004-05-24,0.17603377524203193,-0.08597998869194096,3.019821356281323,3.355931186809616
Dakhla-Oued Ed-Dahab,2004,5,145,2004-05-24,0.0898704536596328,-0.08551374447425052,10.329211507863045,6.410682099087776
Tanger-Tétouan-Al Hoceima,2004,5,145,2004-05-24,0.4672562594816825,0.04655234394243458,0.8293062176752606,0.8033140265108517
Drâa-Tafilalet,2004,5,145,2004-05-24,0.11875076196268354,-0.08121635674340713,2.478128444701844,0.4519102462887784
Marrakech-Safi,2004,5,145,2004-05-24,0.26719680143329444,-0.07412070607478881,1.8053702666287939,2.2642698791418066
l'Oriental,2004,5,145,2004-05-24,0.2658754554783913,-0.05516358437859329,2.400545395665404,4.536127631220795
Béni Mellal-Khénifra,2004,5,145,2004-05-24,0.29008976062143876,0.009019772447491066,0.8573398616580149,1.2137130402555076
Casablanca-Settat,2004,5,145,2004-05-24,0.3047395136624951,-0.05440083502656995,2.1774416767041798,6.086892206709714
Rabat-Salé-Kénitra,2004,5,145,2004-05-24,0.3236684779998597,-0.02281936872077643,1.5000683951653724,2.8834738899353067
Fès-Meknès,2004,6,153,2004-06-01,0.3713412232996237,0.025655556281757495,1.452971695342351,-1.4519944443447361
Guelmim-Oued Noun,2004,6,153,2004-06-01,0.10740995164394608,-0.10532062907558022,5.913950797524771,1.9729868819851388
Laâyoune-Sakia El Hamra,2004,6,153,2004-06-01,0.0898607561575233,-0.10243685144764694,-9.064410558317178,-1.6937723396501014
Souss-Massa,2004,6,153,2004-06-01,0.1797703494249114,-0.08603866041600909,3.210479792200134,4.041247665556434
Dakhla-Oued Ed-Dahab,2004,6,153,2004-06-01,0.08467584035684261,-0.08591928795460049,-7.7583745676903515,5.038996374546091
Tanger-Tétouan-Al Hoceima,2004,6,153,2004-06-01,0.39967617392622906,0.07396806439962246,0.8084183654089493,0.8789933043797359
Drâa-Tafilalet,2004,6,153,2004-06-01,0.12316524057198415,-0.08287973467000684,3.284129114103627,1.0880265656348889
Marrakech-Safi,2004,6,153,2004-06-01,0.2694274467288326,-0.08988151154831686,2.822725950964048,5.009268156437343
l'Oriental,2004,6,153,2004-06-01,0.2988995697811392,-0.07035906918305146,2.4373079630119667,3.882776262600752
Béni Mellal-Khénifra,2004,6,153,2004-06-01,0.2780156220682832,0.013758696030327514,0.8556368572807413,1.094415612245229
Casablanca-Settat,2004,6,153,2004-06-01,0.3082183317674635,-0.054337928464181805,2.415592252646814,4.944045160810716
Rabat-Salé-Kénitra,2004,6,153,2004-06-01,0.3559215757354615,-0.026740153091110712,1.4530311578034467,0.2907905624002952
Fès-Meknès,2004,6,161,2004-06-09,0.31689437581010965,-0.029073711948604912,2.0759512663433077,0.7352927441224462
Guelmim-Oued Noun,2004,6,161,2004-06-09,0.060817283020932894,-0.06442234511593214,7.172386240619986,4.573548453365041
Laâyoune-Sakia El Hamra,2004,6,161,2004-06-09,0.07621877724872399,-0.09762970274893505,-9.281010244858548,2.9867528071999754
Souss-Massa,2004,6,161,2004-06-09,0.1795563337097133,-0.08660784094257028,3.8364315393835366,5.393464739086707
Dakhla-Oued Ed-Dahab,2004,6,161,2004-06-09,0.0839997090336591,-0.08580611455093835,-7.77345386081134,7.948181115228385
Tanger-Tétouan-Al Hoceima,2004,6,161,2004-06-09,0.31996792695028636,-0.004272118758269552,1.2807864932398347,1.267244828103488
Drâa-Tafilalet,2004,6,161,2004-06-09,0.11136796556673315,-0.08370647656002428,3.785554038327686,5.126674071085448
Marrakech-Safi,2004,6,161,2004-06-09,0.24581412299451114,-0.07926268085736732,2.8147751513687407,3.211944668103356
l'Oriental,2004,6,161,2004-06-09,0.2206397567406534,-0.10170818563507394,2.470562125200197,1.979555699021541
Béni Mellal-Khénifra,2004,6,161,2004-06-09,0.2369244919556094,-0.01718826699545429,1.3211522671427496,2.8101800069058243
Casablanca-Settat,2004,6,161,2004-06-09,0.3279309626491548,-0.0783939042836881,2.52078929200735,2.649133210686072
Rabat-Salé-Kénitra,2004,6,161,2004-06-09,0.29751725482540337,-0.09516863132637787,1.1930303728413445,1.9276041871682599
Fès-Meknès,2004,6,169,2004-06-17,0.30014809563843653,-0.03464586686885134,1.3136587053884354,2.286006064995196
Guelmim-Oued Noun,2004,6,169,2004-06-17,0.10737983335352445,-0.0994953495438428,5.470366972565757,7.469487405906569
Laâyoune-Sakia El Hamra,2004,6,169,2004-06-17,0.08612630512300296,-0.10682822813555343,-9.744230380669702,2.0050881521315875
Souss-Massa,2004,6,169,2004-06-17,0.16817491625491698,-0.09811917291969988,4.4108157380879405,8.204603781272306
Dakhla-Oued Ed-Dahab,2004,6,169,2004-06-17,0.08630377491081023,-0.09075249339480639,-7.691054946617044,3.9119634365025653
Tanger-Tétouan-Al Hoceima,2004,6,169,2004-06-17,0.3477795688179536,-0.027637488127319136,1.0796569931725817,1.4065498755154646
Drâa-Tafilalet,2004,6,169,2004-06-17,0.11146829950906148,-0.08126262292662191,1.8914956071024775,1.966466186200364
Marrakech-Safi,2004,6,169,2004-06-17,0.2424825724204423,-0.10566283503259921,3.6608308382186587,4.176237011093637
l'Oriental,2004,6,169,2004-06-17,0.21979362007710904,-0.1015266451329034,2.656294015940925,4.01902718856634
Béni Mellal-Khénifra,2004,6,169,2004-06-17,0.24032919107535203,-0.03689502692495059,1.3473526958534126,2.15987514634777
Casablanca-Settat,2004,6,169,2004-06-17,0.26586864420609313,-0.09790348928783098,2.1620960784289722,2.2849659004358873
Rabat-Salé-Kénitra,2004,6,169,2004-06-17,0.28937983753194463,-0.09473172695759029,2.2691542750892584,1.3285189110180458
Fès-Meknès,2004,6,177,2004-06-25,0.2590334866248617,-0.0510227946087452,2.0948253331343913,1.862790164688738
Guelmim-Oued Noun,2004,6,177,2004-06-25,0.08782025510831747,-0.09947383669720276,-8.458044995842805,-8.325702873486799
Laâyoune-Sakia El Hamra,2004,6,177,2004-06-25,0.0799144993814477,-0.0956121654711561,-6.997675335642008,-0.9784613092770686
Souss-Massa,2004,6,177,2004-06-25,0.14290517602063268,-0.09974388925343627,6.07449420668154,6.077624187647971
Dakhla-Oued Ed-Dahab,2004,6,177,2004-06-25,0.0839775956003943,-0.08392395874169191,-8.017063545192942,3.7456982801947674
Tanger-Tétouan-Al Hoceima,2004,6,177,2004-06-25,0.34261441106188834,-0.057236657075779754,1.4064419412960523,1.5441310799097439
Drâa-Tafilalet,2004,6,177,2004-06-25,0.1115972466780884,-0.08101510907065189,3.7639811818624236,1.575225485283791
Marrakech-Safi,2004,6,177,2004-06-25,0.2227786458213643,-0.10730009535687618,3.364212674326193,3.037527583813468
l'Oriental,2004,6,177,2004-06-25,0.21093059079102575,-0.09034435107837645,3.3155765038391833,3.3721232822001395
Béni Mellal-Khénifra,2004,6,177,2004-06-25,0.22852883357182882,-0.04221407935525917,1.251168484715678,2.5190734877485514
Casablanca-Settat,2004,6,177,2004-06-25,0.2348416024129654,-0.09604697544676268,3.4235333281553357,4.9291379052188224
Rabat-Salé-Kénitra,2004,6,177,2004-06-25,0.27338820285705545,-0.08548044389665954,2.49113664646715,4.069776171290364
Fès-Meknès,2004,7,185,2004-07-03,0.2392075725694568,-0.06444912548321532,1.9178537645273284,-0.17365355610371364
Guelmim-Oued Noun,2004,7,185,2004-07-03,0.0921585400993914,-0.09564317609326764,10.100972167791891,3.6659803308469185
Laâyoune-Sakia El Hamra,2004,7,185,2004-07-03,0.08794860703354024,-0.10555734945095965,-7.201437394536245,-1.2389904400595417
Souss-Massa,2004,7,185,2004-07-03,0.14433360389519503,-0.10535534203097155,5.342751043754338,9.691953388158698
Dakhla-Oued Ed-Dahab,2004,7,185,2004-07-03,0.0822326575593693,-0.08992579627184505,-7.725821925085218,5.330549865285841
Tanger-Tétouan-Al Hoceima,2004,7,185,2004-07-03,0.3120770752091043,-0.05083176251671117,1.5659080990589835,1.6498925324473754
Drâa-Tafilalet,2004,7,185,2004-07-03,0.11160797497932046,-0.08296874676447788,3.6684957472352897,10.700009339586282
Marrakech-Safi,2004,7,185,2004-07-03,0.22315852802729744,-0.11356760168685712,3.928431762402583,2.41682972537073
l'Oriental,2004,7,185,2004-07-03,0.22730129395653706,-0.0980359333455015,3.3418965594439505,7.8567765652818276
Béni Mellal-Khénifra,2004,7,185,2004-07-03,0.22473808466325074,-0.04388926007847004,1.2908430436265799,-0.16848330777457818
Casablanca-Settat,2004,7,185,2004-07-03,0.23364264577184896,-0.10173987761451268,3.301072951107575,1.6765182335493098
Rabat-Salé-Kénitra,2004,7,185,2004-07-03,0.2657137963426614,-0.07790483801355008,2.5670731533694444,1.1053887570790264
Fès-Meknès,2004,7,193,2004-07-11,0.25398815787853407,-0.056380322769343884,1.8744698490000002,-0.093084226414376
Guelmim-Oued Noun,2004,7,193,2004-07-11,0.10652671140949445,-0.11678424468023978,-10.925586647380442,10.177776989402005
Laâyoune-Sakia El Hamra,2004,7,193,2004-07-11,0.09003428620662313,-0.10545506149362999,-6.770999312995739,0.5681330995460651
Souss-Massa,2004,7,193,2004-07-11,0.16021663548313447,-0.11683438251352,7.2439863230294295,8.729525318761198
Dakhla-Oued Ed-Dahab,2004,7,193,2004-07-11,0.0821737916411203,-0.0820234849693362,-7.762339150247077,7.3625976980369865
Tanger-Tétouan-Al Hoceima,2004,7,193,2004-07-11,0.3106418467576281,-0.047686907928778145,1.3519083132207887,1.5493190755008999
Drâa-Tafilalet,2004,7,193,2004-07-11,0.11133603651082316,-0.08460569309304652,2.736714171661676,-3.568544331361795
Marrakech-Safi,2004,7,193,2004-07-11,0.1982964736659943,-0.11310635922380384,4.084670684210435,3.5196822063678534
l'Oriental,2004,7,193,2004-07-11,0.20338306324591604,-0.1017640807041517,3.968313333647153,8.045275096203314
Béni Mellal-Khénifra,2004,7,193,2004-07-11,0.22054876629646814,-0.049071893575661676,1.4312915058400622,1.7217260232630118
Casablanca-Settat,2004,7,193,2004-07-11,0.23458052336075022,-0.10941466360236295,3.878883425441977,3.9929903714575374
Rabat-Salé-Kénitra,2004,7,193,2004-07-11,0.26595241990414886,-0.1105833174669413,2.3061950526477624,2.995616150295439
Fès-Meknès,2004,7,201,2004-07-19,0.2400312342656553,-0.05575166864823081,2.3872638901515155,5.302467634765048
Guelmim-Oued Noun,2004,7,201,2004-07-19,0.08888481175832944,-0.10054702258423465,-8.222252591277977,-1.333911810628088
Laâyoune-Sakia El Hamra,2004,7,201,2004-07-19,0.07611979393935123,-0.09957861060803545,-7.049728817156515,-5.917859643418895
Souss-Massa,2004,7,201,2004-07-19,0.14284305151795118,-0.11124556693605409,8.087384739810995,16.25642790463462
Dakhla-Oued Ed-Dahab,2004,7,201,2004-07-19,0.073107590114922,-0.07905558787072609,-7.442033940870846,4.410592225589645
Tanger-Tétouan-Al Hoceima,2004,7,201,2004-07-19,0.34281721839737106,-0.03520105559275788,1.590046199898336,1.6429870297133478
Drâa-Tafilalet,2004,7,201,2004-07-19,0.1084104941891896,-0.09294745082651837,5.272414361839281,12.577911298752321
Marrakech-Safi,2004,7,201,2004-07-19,0.20500942854202145,-0.11349074795369642,4.322617548143965,5.50328858240825
l'Oriental,2004,7,201,2004-07-19,0.21591901606027206,-0.10243617647528673,4.231015417434887,8.246435336261747
Béni Mellal-Khénifra,2004,7,201,2004-07-19,0.22067117527595942,-0.05174976094477691,1.2444806292743642,2.624723392578333
Casablanca-Settat,2004,7,201,2004-07-19,0.2226096459395244,-0.11386534253442367,3.3181527437920026,2.328471382947807
Rabat-Salé-Kénitra,2004,7,201,2004-07-19,0.2541741039946035,-0.09782347824575098,2.3510777905055393,1.4986495527039407
Fès-Meknès,2004,7,209,2004-07-27,0.20661932237631522,-0.06059078570443283,2.0277243780152827,0.34442570363651187
Guelmim-Oued Noun,2004,7,209,2004-07-27,0.09571969795466391,-0.10450464283081666,-11.221805479184322,10.804929242217376
Laâyoune-Sakia El Hamra,2004,7,209,2004-07-27,0.09033207988875742,-0.09774420124206692,-10.500105986019756,4.885264069098222
Souss-Massa,2004,7,209,2004-07-27,0.14446685194854747,-0.11323469892345092,6.0787848389821075,6.647182533461324
Dakhla-Oued Ed-Dahab,2004,7,209,2004-07-27,0.08601142483649855,-0.07974822710996712,-7.671628415740193,6.632674935593175
Tanger-Tétouan-Al Hoceima,2004,7,209,2004-07-27,0.29624224189776815,-0.05077118672842335,1.4832724547214813,1.9744338251165667
Drâa-Tafilalet,2004,7,209,2004-07-27,0.10729657765769972,-0.09668945828436712,4.3206866576246865,2.6160380695516374
Marrakech-Safi,2004,7,209,2004-07-27,0.21518867803588493,-0.11504172572305986,4.256928433093666,6.862762194246997
l'Oriental,2004,7,209,2004-07-27,0.18590128307460413,-0.1010267944341733,3.698210834866296,7.753152174733292
Béni Mellal-Khénifra,2004,7,209,2004-07-27,0.19288923510555334,-0.03202634003463946,1.5047276518962789,1.4598132565245836
Casablanca-Settat,2004,7,209,2004-07-27,0.22351499867280858,-0.11721989927184572,2.9903124777773438,3.223769323709878
Rabat-Salé-Kénitra,2004,7,209,2004-07-27,0.2649745014475501,-0.10966510504880571,2.980733096791067,3.550592700437113
Fès-Meknès,2004,8,217,2004-08-04,0.22218142462011672,-0.07555486158863342,2.0349824337386653,-2.9640555282040313
Guelmim-Oued Noun,2004,8,217,2004-08-04,0.11323950463659854,-0.11139305629814034,-11.996488136477433,5.096240403964657
Laâyoune-Sakia El Hamra,2004,8,217,2004-08-04,0.09200951111956263,-0.10236398970702212,-9.845785994120996,3.286105816670291
Souss-Massa,2004,8,217,2004-08-04,0.14773483041158875,-0.09584943764765537,8.768918046940428,9.05087441084399
Dakhla-Oued Ed-Dahab,2004,8,217,2004-08-04,0.08204576623299821,-0.08002073138749857,-7.261149013797746,4.636835925308887
Tanger-Tétouan-Al Hoceima,2004,8,217,2004-08-04,0.32818987854019926,-0.043235634853704526,1.4333282325392913,1.6909752293691123
Drâa-Tafilalet,2004,8,217,2004-08-04,0.11114825051735713,-0.09665902755018267,3.221197640951967,0.7863558209831046
Marrakech-Safi,2004,8,217,2004-08-04,0.1999166493887598,-0.12114020093158824,4.576006189161115,7.618399411062246
l'Oriental,2004,8,217,2004-08-04,0.2036313913360573,-0.10256684506424203,3.6380341906595914,6.745263776113003
Béni Mellal-Khénifra,2004,8,217,2004-08-04,0.21474651925569158,-0.04908612880887482,1.2179348113361759,3.065945175270762
Casablanca-Settat,2004,8,217,2004-08-04,0.19127615144237706,-0.07113742817922505,3.8117384526546894,4.073971340175258
Rabat-Salé-Kénitra,2004,8,217,2004-08-04,0.2704510872791528,-0.10544996487179409,2.464341519209197,0.8061768165695726
Fès-Meknès,2004,8,225,2004-08-12,0.2223115669965784,-0.07428959668343758,2.888378271247367,-0.46972790508302803
Guelmim-Oued Noun,2004,8,225,2004-08-12,0.09554044347617688,-0.09962164860928198,-7.6929858624557195,5.375295170301955
Laâyoune-Sakia El Hamra,2004,8,225,2004-08-12,0.08058039913791787,-0.10232018941565783,-7.102144233723142,-6.644314728307017
Souss-Massa,2004,8,225,2004-08-12,0.15040932077442476,-0.11330584810097157,6.069878308072587,3.927484678917375
Dakhla-Oued Ed-Dahab,2004,8,225,2004-08-12,0.08022681650803921,-0.0840863518493125,-7.709958225315981,2.8481035264214056
Tanger-Tétouan-Al Hoceima,2004,8,225,2004-08-12,0.2814387150239505,-0.07082071105509533,1.8679474643376544,1.0694130347980408
Drâa-Tafilalet,2004,8,225,2004-08-12,0.10639038808766169,-0.09448301920593703,4.518123542595394,3.5878986329348064
Marrakech-Safi,2004,8,225,2004-08-12,0.20466963808547603,-0.1211465956683606,5.375539335281296,8.363122051344824
l'Oriental,2004,8,225,2004-08-12,0.20275331234234006,-0.11244328319979514,4.9058744303740545,10.540559546524788
Béni Mellal-Khénifra,2004,8,225,2004-08-12,0.21684711330862366,-0.053242692888951476,1.6523166340385005,0.769893726664824
Casablanca-Settat,2004,8,225,2004-08-12,0.2228803692531426,-0.11814961120885048,3.401485011423141,3.8224563653941
Rabat-Salé-Kénitra,2004,8,225,2004-08-12,0.25773164911402824,-0.09644161585714751,3.502484651541192,5.951924956958898
Fès-Meknès,2004,8,233,2004-08-20,0.212997513563595,-0.06419124438510289,2.4489137923898396,3.2930818491255978
Guelmim-Oued Noun,2004,8,233,2004-08-20,0.09102780467496432,-0.1026364075409284,-7.813309713260066,-6.098533956443451
Laâyoune-Sakia El Hamra,2004,8,233,2004-08-20,0.07886934109444257,-0.10238799450331848,-7.087357136883799,0.7773779289727627
